codigo_predial,manzent,id_segmento_calle,codigo_calle,nombre_calle,tipo_calle,id_edge,num_edges,edge,geom_wkt
151600230100013,13132041004021,306991,V1313210169,CAPRICORNIO,CALLE,2,5,"[-70.5492241808114, -33.38240519478988]","POLYGON((-70.5492241808114 -33.38240519478988, -70.54917772250873 -33.38237989165756, -70.54935330757472 -33.38215298852618, -70.54939976580212 -33.38217829159566, -70.5492241808114 -33.38240519478988))"
151600230300002,13132041004020,306991,V1313210169,CAPRICORNIO,CALLE,3,5,"[-70.54960505907005, -33.382472406869205]","POLYGON((-70.54960505907005 -33.382472406869205, -70.54972491972855 -33.38253295740377, -70.54955857643316 -33.382764710023565, -70.5494387155587 -33.38270415933635, -70.54960505907005 -33.382472406869205))"
151600230300003,13132041004020,306991,V1313210169,CAPRICORNIO,CALLE,3,4,"[-70.54948446064643, -33.38241267709375]","POLYGON((-70.54948446064643 -33.38241267709375, -70.54960505907005 -33.382472406869205, -70.54944112616903 -33.38270536515698, -70.54932052752272 -33.38264563523037, -70.54948446064643 -33.38241267709375))"
151600230300014,13132041004020,307271,V1313210240,EL ZODIACO,CALLE,1,7,"[-70.5496864905337, -33.38205139787892]","POLYGON((-70.5496864905337 -33.38205139787892, -70.54967666498057 -33.3820610802038, -70.5494311351799 -33.38188571268031, -70.54944096074212 -33.3818760303744, -70.5496864905337 -33.38205139787892))"
151600230300014,13132041004020,307271,V1313210240,EL ZODIACO,CALLE,2,7,"[-70.5497159702697, -33.38205887583429]","POLYGON((-70.5497159702697 -33.38205887583429, -70.5496864905337 -33.38205139787892, -70.54977981677177 -33.38179245043013, -70.54980929642653 -33.38179992836591, -70.5497159702697 -33.38205887583429))"
151600230300014,13132041004020,307271,V1313210240,EL ZODIACO,CALLE,3,7,"[-70.54972937184337, -33.38203868737372]","POLYGON((-70.54972937184337 -33.38203868737372, -70.5497159702697 -33.38205887583429, -70.54943425273127 -33.381927252047774, -70.54944765435238 -33.38190706361592, -70.54972937184337 -33.38203868737372))"
151600230300014,13132041004020,307271,V1313210240,EL ZODIACO,CALLE,4,7,"[-70.54982409522994, -33.38207601343297]","POLYGON((-70.54982409522994 -33.38207601343297, -70.54972937184337 -33.38203868737372, -70.54986646187952 -33.38179382733834, -70.54996118505048 -33.38183115330033, -70.54982409522994 -33.38207601343297))"
151600230300015,13132041004020,307271,V1313210240,EL ZODIACO,CALLE,1,4,"[-70.5499502055429, -33.38212530275211]","POLYGON((-70.5499502055429 -33.38212530275211, -70.54982410802961 -33.382076734754044, -70.5499586486368 -33.38183088145076, -70.55008474585864 -33.381879449322035, -70.5499502055429 -33.38212530275211))"
151600231100005,13132041007018,306547,V1313210062,VITACURA,AVENIDA,2,4,"[-70.54612006696792, -33.381793132884084]","POLYGON((-70.54612006696792 -33.381793132884084, -70.54626302395062 -33.38184690572634, -70.54613110031956 -33.382093755541206, -70.5459881430015 -33.38203998255828, -70.54612006696792 -33.381793132884084))"
151600231100006,13132041007018,306547,V1313210062,VITACURA,AVENIDA,2,4,"[-70.54597064733149, -33.38173862871959]","POLYGON((-70.54597064733149 -33.38173862871959, -70.54612006696792 -33.381793132884084, -70.54599149027761 -33.38204122254185, -70.54584207028422 -33.38198671823452, -70.54597064733149 -33.38173862871959))"
151600231100006,13132041007018,308351,V1313210483,SAGITARIO,CALLE,3,4,"[-70.54611373785853, -33.381478104704584]","POLYGON((-70.54611373785853 -33.381478104704584, -70.54597064733149 -33.38173862871959, -70.54567778459605 -33.38162541480321, -70.54582087583901 -33.3813648911016, -70.54611373785853 -33.381478104704584))"
151600231100007,13132041007018,308350,V1313210483,SAGITARIO,CALLE,1,5,"[-70.54633010476898, -33.381428061534606]","POLYGON((-70.54633010476898 -33.381428061534606, -70.54619603046888 -33.38137201363472, -70.54633984131038 -33.381129882157765, -70.54647391531829 -33.3811859299124, -70.54633010476898 -33.381428061534606))"
151600231100007,13132041007018,306638,V1313210063,ACUARIO,CALLE,1,5,"[-70.54633010476898, -33.381428061534606]","POLYGON((-70.54633010476898 -33.381428061534606, -70.54619603046888 -33.38137201363472, -70.54633984131038 -33.381129882157765, -70.54647391531829 -33.3811859299124, -70.54633010476898 -33.381428061534606))"
151600231100007,13132041007018,308351,V1313210483,SAGITARIO,CALLE,4,5,"[-70.5461520949247, -33.381404125872855]","POLYGON((-70.5461520949247 -33.381404125872855, -70.54611373785853 -33.381478104704584, -70.54581804388141 -33.38137019645024, -70.54585640115819 -33.38129621770285, -70.5461520949247 -33.381404125872855))"
151600231100007,13132041007018,308351,V1313210483,SAGITARIO,CALLE,5,5,"[-70.54619603046888, -33.38137201363472]","POLYGON((-70.54619603046888 -33.38137201363472, -70.5461520949247 -33.381404125872855, -70.5459402795167 -33.381200150688514, -70.54598421504228 -33.3811680385251, -70.54619603046888 -33.38137201363472))"
151600231100008,13132041007018,306638,V1313210063,ACUARIO,CALLE,4,4,"[-70.54647500805717, -33.381488573778796]","POLYGON((-70.54647500805717 -33.381488573778796, -70.5463301175395 -33.38142878285694, -70.54647244204247 -33.38118603401106, -70.5466173322412 -33.38124582477773, -70.54647500805717 -33.381488573778796))"
151600231300004,13132041007017,306638,V1313210063,ACUARIO,CALLE,2,4,"[-70.54690142156961, -33.381583995867494]","POLYGON((-70.54690142156961 -33.381583995867494, -70.54703733036048 -33.3816161210503, -70.54694988265929 -33.38187650892571, -70.54681397348747 -33.38184438365917, -70.54690142156961 -33.381583995867494))"
151600231300005,13132041007017,306638,V1313210063,ACUARIO,CALLE,3,5,"[-70.54685945924489, -33.38157577098318]","POLYGON((-70.54685945924489 -33.38157577098318, -70.54690140879431 -33.38158327454536, -70.5468341691657 -33.38184785342334, -70.54679221949308 -33.3818403498422, -70.54685945924489 -33.38157577098318))"
151600231300005,13132041007017,306638,V1313210063,ACUARIO,CALLE,4,5,"[-70.54677177977538, -33.381535468902314]","POLYGON((-70.54677177977538 -33.381535468902314, -70.54685945924489 -33.38157577098318, -70.54670451860191 -33.38181302083111, -70.54661683895674 -33.381772718647035, -70.54677177977538 -33.381535468902314))"
151600231300006,13132041007017,306638,V1313210063,ACUARIO,CALLE,2,4,"[-70.54664667009094, -33.38148183494299]","POLYGON((-70.54664667009094 -33.38148183494299, -70.54677177977538 -33.381535468902314, -70.54662505284666 -33.3817763660742, -70.54649994289505 -33.38172273197627, -70.54664667009094 -33.38148183494299))"
151600231300012,13132041007017,307270,V1313210240,EL ZODIACO,CALLE,3,4,"[-70.54692559769707, -33.38124955842595]","POLYGON((-70.54692559769707 -33.38124955842595, -70.54680219146263 -33.381201043936606, -70.54693901549338 -33.38095607940004, -70.54706242144648 -33.38100459376292, -70.54692559769707 -33.38124955842595))"
151600231300013,13132041007017,307270,V1313210240,EL ZODIACO,CALLE,4,4,"[-70.54705342486186, -33.38129882934188]","POLYGON((-70.54705342486186 -33.38129882934188, -70.5469256120693 -33.381250369913374, -70.54705840710152 -33.381003849706445, -70.54718621959572 -33.38105230900826, -70.54705342486186 -33.38129882934188))"
151600231300014,13132041007017,307270,V1313210240,EL ZODIACO,CALLE,1,4,"[-70.54718129415585, -33.38134440200607]","POLYGON((-70.54718129415585 -33.38134440200607, -70.54705333176156 -33.38129964216909, -70.54717742176864 -33.381049950072125, -70.54730538385012 -33.38109470979155, -70.54718129415585 -33.38134440200607))"
151600232500001,13132041002011,307606,V1313210314,LA LLAVERIA,CALLE,2,4,"[-70.54450706191885, -33.38117939765487]","POLYGON((-70.54450706191885 -33.38117939765487, -70.54464927647788 -33.38089345392222, -70.54494686601747 -33.380997626980694, -70.54480465229118 -33.38128357102667, -70.54450706191885 -33.38117939765487))"
151600232500001,13132041002011,306617,V1313210062,VITACURA,AVENIDA,3,4,"[-70.54434794520199, -33.38111743662907]","POLYGON((-70.54434794520199 -33.38111743662907, -70.54450706191885 -33.38117939765487, -70.54437130252597 -33.381424779114944, -70.54421218544407 -33.38136281792748, -70.54434794520199 -33.38111743662907))"
151600232500002,13132041002011,306617,V1313210062,VITACURA,AVENIDA,3,5,"[-70.54422283365969, -33.3810696622494]","POLYGON((-70.54422283365969 -33.3810696622494, -70.54434794520199 -33.38111743662907, -70.5442143632186 -33.38136365772958, -70.5440892513856 -33.3813158832251, -70.54422283365969 -33.3810696622494))"
151600232500003,13132041002011,306617,V1313210062,VITACURA,AVENIDA,2,4,"[-70.54409318126308, -33.381020411093246]","POLYGON((-70.54409318126308 -33.381020411093246, -70.54422283365969 -33.3810696622494, -70.54408982738533 -33.38131610260161, -70.54396017468646 -33.381266851316695, -70.54409318126308 -33.381020411093246))"
151600234700007,13132021003035,306028,V1313210038,JUAN XXIII,AVENIDA,3,5,"[-70.56904669107657, -33.380573214404826]","POLYGON((-70.56904669107657 -33.380573214404826, -70.56902515601972 -33.380810582550254, -70.56870363338955 -33.380790050911, -70.56872516931999 -33.38055268279523, -70.56904669107657 -33.380573214404826))"
151600234700008,13132021003035,306028,V1313210038,JUAN XXIII,AVENIDA,2,4,"[-70.56906092457136, -33.38042008099937]","POLYGON((-70.56906092457136 -33.38042008099937, -70.5690475508504 -33.38057320353391, -70.56872596128085 -33.3805534335646, -70.5687393355656 -33.38040031104785, -70.56906092457136 -33.38042008099937))"
151600234700009,13132021003035,306028,V1313210038,JUAN XXIII,AVENIDA,3,4,"[-70.56907434084846, -33.38028129730776]","POLYGON((-70.56907434084846 -33.38028129730776, -70.5690617843437 -33.38042007012839, -70.56874025823168 -33.38039959282948, -70.56875281524717 -33.380260820026095, -70.56907434084846 -33.38028129730776))"
151600240700002,13132041006030,305857,V1313210019,AVENIDA PRESIDENTE KENNEDY,AVENIDA,1,4,"[-70.54529123652362, -33.38841411858871]","POLYGON((-70.54529123652362 -33.38841411858871, -70.54538057692913 -33.388225962011795, -70.54568016833555 -33.38832606767844, -70.54559082849097 -33.38851422445254, -70.54529123652362 -33.38841411858871))"
151600240700002,13132041006030,306709,V1313210086,ANTUCO,CALLE,1,4,"[-70.54529123652362, -33.38841411858871]","POLYGON((-70.54529123652362 -33.38841411858871, -70.54538057692913 -33.388225962011795, -70.54568016833555 -33.38832606767844, -70.54559082849097 -33.38851422445254, -70.54529123652362 -33.38841411858871))"
151600240700006,13132041006030,309177,V1313210678,TUPUNGATO,PASAJE,4,6,"[-70.54514460424677, -33.38707786803392]","POLYGON((-70.54514460424677 -33.38707786803392, -70.54510258675376 -33.38706666718, -70.54520024829404 -33.38680884571711, -70.54524226567278 -33.38682004654162, -70.54514460424677 -33.38707786803392))"
151600240700006,13132041006030,309177,V1313210678,TUPUNGATO,PASAJE,5,6,"[-70.54517324193996, -33.38703160719185]","POLYGON((-70.54517324193996 -33.38703160719185, -70.54514460424677 -33.38707786803392, -70.54485841642176 -33.3869531890817, -70.5448870542311 -33.386906928301606, -70.54517324193996 -33.38703160719185))"
151600240700011,13132041006030,309177,V1313210678,TUPUNGATO,PASAJE,2,6,"[-70.5450695083297, -33.38705030463703]","POLYGON((-70.5450695083297 -33.38705030463703, -70.54508996155523 -33.38700324387335, -70.54539293129535 -33.38709590889272, -70.54537247821551 -33.38714296970158, -70.5450695083297 -33.38705030463703))"
151600240700013,13132041006030,306709,V1313210086,ANTUCO,CALLE,2,4,"[-70.54538057692913, -33.388225962011795]","POLYGON((-70.54538057692913 -33.388225962011795, -70.54543600704739 -33.388108121187095, -70.54573598034155 -33.38820741791965, -70.54568055057615 -33.38832525886673, -70.54538057692913 -33.388225962011795))"
151600240700014,13132041006030,306709,V1313210086,ANTUCO,CALLE,2,4,"[-70.54543600704739, -33.388108121187095]","POLYGON((-70.54543600704739 -33.388108121187095, -70.54550578121338 -33.38796250503284, -70.54580499510436 -33.38806340023859, -70.54573522137062 -33.38820901654681, -70.54543600704739 -33.388108121187095))"
151600240700015,13132041006030,306709,V1313210086,ANTUCO,CALLE,2,4,"[-70.54550578121338, -33.38796250503284]","POLYGON((-70.54550578121338 -33.38796250503284, -70.54556661334354 -33.38783404520791, -70.54586631277697 -33.3879339201802, -70.54580548103024 -33.38806238013942, -70.54550578121338 -33.38796250503284))"
151600240700016,13132041006030,306709,V1313210086,ANTUCO,CALLE,1,4,"[-70.54556661334354, -33.38783404520791]","POLYGON((-70.54556661334354 -33.38783404520791, -70.54562997538703 -33.38770275810137, -70.54592888734011 -33.387804279306444, -70.54586552568495 -33.38793556655276, -70.54556661334354 -33.38783404520791))"
151600240700016,13132041006030,306710,V1313210086,ANTUCO,CALLE,1,4,"[-70.54556661334354, -33.38783404520791]","POLYGON((-70.54556661334354 -33.38783404520791, -70.54562997538703 -33.38770275810137, -70.54592888734011 -33.387804279306444, -70.54586552568495 -33.38793556655276, -70.54556661334354 -33.38783404520791))"
151600240700016,13132041006030,306698,V1313210083,ANTILLANCA,CALLE,1,4,"[-70.54556661334354, -33.38783404520791]","POLYGON((-70.54556661334354 -33.38783404520791, -70.54562997538703 -33.38770275810137, -70.54592888734011 -33.387804279306444, -70.54586552568495 -33.38793556655276, -70.54556661334354 -33.38783404520791))"
151600240700017,13132041006030,306710,V1313210086,ANTUCO,CALLE,2,4,"[-70.54562997538703, -33.38770275810137]","POLYGON((-70.54562997538703 -33.38770275810137, -70.54569890184479 -33.38755787388049, -70.54599841146464 -33.38765814674084, -70.5459294854384 -33.38780303111383, -70.54562997538703 -33.38770275810137))"
151600240700018,13132041006030,306710,V1313210086,ANTUCO,CALLE,2,4,"[-70.54569890184479, -33.38755787388049]","POLYGON((-70.54569890184479 -33.38755787388049, -70.54575072570788 -33.38744891598124, -70.54605024376595 -33.38754917030559, -70.54599842022742 -33.38765812831924, -70.54569890184479 -33.38755787388049))"
151600240700019,13132041006030,306710,V1313210086,ANTUCO,CALLE,1,4,"[-70.54575072570788, -33.38744891598124]","POLYGON((-70.54575072570788 -33.38744891598124, -70.54580533173029 -33.387333159517574, -70.5461051858134 -33.38743270359427, -70.54605058013712 -33.38754846017848, -70.54575072570788 -33.38744891598124))"
151600240700020,13132041006030,306710,V1313210086,ANTUCO,CALLE,1,4,"[-70.54580533173029, -33.387333159517574]","POLYGON((-70.54580533173029 -33.387333159517574, -70.54586524995351 -33.387207777227495, -70.54616457200738 -33.38730844091592, -70.5461046541568 -33.38743382333823, -70.54580533173029 -33.387333159517574))"
151600240700021,13132041006030,308603,V1313210521,TUPUNGATO,CALLE,1,4,"[-70.54592774968206, -33.38707641052907]","POLYGON((-70.54592774968206 -33.38707641052907, -70.54566482670504 -33.3869628962105, -70.54581239447593 -33.38672235712033, -70.54607531689483 -33.3868358711457, -70.54592774968206 -33.38707641052907))"
151600240700021,13132041006030,306710,V1313210086,ANTUCO,CALLE,2,4,"[-70.54586524995351, -33.387207777227495]","POLYGON((-70.54586524995351 -33.387207777227495, -70.54592774968206 -33.38707641052907, -70.54622725474002 -33.38717668945872, -70.5461647554027 -33.38730805629507, -70.54586524995351 -33.387207777227495))"
151600241100001,13132041001034,307862,V1313210351,LO GALLO,CALLE,1,4,"[-70.55627208744139, -33.38423731432892]","POLYGON((-70.55627208744139 -33.38423731432892, -70.55629185128083 -33.38410368287403, -70.55661186377316 -33.38413699242899, -70.55659210042019 -33.3842706239202, -70.55627208744139 -33.38423731432892))"
151600241100001,13132041001034,308014,V1313210387,MAR JONICO,CALLE,2,4,"[-70.55608618227912, -33.38421718968154]","POLYGON((-70.55608618227912 -33.38421718968154, -70.55627208744139 -33.38423731432892, -70.55623081958508 -33.38450561459906, -70.55604491385594 -33.38448548990697, -70.55608618227912 -33.38421718968154))"
151600241100002,13132041001034,308014,V1313210387,MAR JONICO,CALLE,2,4,"[-70.55595382331137, -33.384203698330936]","POLYGON((-70.55595382331137 -33.384203698330936, -70.55608618227912 -33.38421718968154, -70.55604728839107 -33.38448573944607, -70.55591492901878 -33.38447224806615, -70.55595382331137 -33.384203698330936))"
151600241100010,13132041001034,309017,V1313210619,LO GALLO,PASAJE,5,5,"[-70.55613623444134, -33.38386484057936]","POLYGON((-70.55613623444134 -33.38386484057936, -70.55599948232216 -33.383852125840036, -70.55603500314132 -33.38358324736342, -70.5561717548413 -33.38359596207617, -70.55613623444134 -33.38386484057936))"
151600241100011,13132041001034,307862,V1313210351,LO GALLO,CALLE,2,4,"[-70.55629185128083, -33.38410368287403]","POLYGON((-70.55629185128083 -33.38410368287403, -70.55630611393505 -33.38400520236682, -70.55662622579756 -33.38403783049484, -70.55661196350212 -33.384136311028044, -70.55629185128083 -33.38410368287403))"
151600241100012,13132041001034,307862,V1313210351,LO GALLO,CALLE,1,4,"[-70.55630611393505, -33.38400520236682]","POLYGON((-70.55630611393505 -33.38400520236682, -70.55632219045269 -33.383893892840305, -70.55664231462997 -33.38392643298552, -70.55662623851786 -33.38403774254129, -70.55630611393505 -33.38400520236682))"
151600241100012,13132041001034,309017,V1313210619,LO GALLO,PASAJE,4,4,"[-70.55632219045269, -33.383893892840305]","POLYGON((-70.55632219045269 -33.383893892840305, -70.55613801849242 -33.38387446799991, -70.55617824291078 -33.38360605622321, -70.5563624143089 -33.38362548102085, -70.55632219045269 -33.383893892840305))"
151600243300001,13132041001045,307255,V1313210233,EL NOGAL,CALLE,1,4,"[-70.56165891731752, -33.385587794994336]","POLYGON((-70.56165891731752 -33.385587794994336, -70.56151228629174 -33.38556988981756, -70.5615587353021 -33.38530218674214, -70.56170536588324 -33.38532009187755, -70.56165891731752 -33.385587794994336))"
151600243300001,13132041001045,306575,V1313210062,VITACURA,AVENIDA,3,4,"[-70.56146583157299, -33.385911824129636]","POLYGON((-70.56146583157299 -33.385911824129636, -70.56161420968856 -33.385925198120766, -70.5615797607394 -33.38619417421569, -70.56143138216855 -33.386180800197046, -70.56146583157299 -33.385911824129636))"
151600243300002,13132041001045,306575,V1313210062,VITACURA,AVENIDA,2,4,"[-70.5611439442728, -33.38588043162616]","POLYGON((-70.5611439442728 -33.38588043162616, -70.56146581706311 -33.38591101264842, -70.56142952813224 -33.38617981842929, -70.5611076543558 -33.38614923734259, -70.5611439442728 -33.38588043162616))"
151600243300002,13132041001045,306610,V1313210062,VITACURA,AVENIDA,2,4,"[-70.5611439442728, -33.38588043162616]","POLYGON((-70.5611439442728 -33.38588043162616, -70.56146581706311 -33.38591101264842, -70.56142952813224 -33.38617981842929, -70.5611076543558 -33.38614923734259, -70.5611439442728 -33.38588043162616))"
151600243300002,13132041001045,307376,V1313210262,GARCIA DE TORRES,CALLE,2,4,"[-70.5611439442728, -33.38588043162616]","POLYGON((-70.5611439442728 -33.38588043162616, -70.56146581706311 -33.38591101264842, -70.56142952813224 -33.38617981842929, -70.5611076543558 -33.38614923734259, -70.5611439442728 -33.38588043162616))"
151600243300002,13132041001045,307255,V1313210233,EL NOGAL,CALLE,4,4,"[-70.56151227339387, -33.3855691685009]","POLYGON((-70.56151227339387 -33.3855691685009, -70.56118512149102 -33.385525847743814, -70.56123539983457 -33.38525863196286, -70.56156255075008 -33.38530195261755, -70.56151227339387 -33.3855691685009))"
151600243300004,13132041001045,307255,V1313210233,EL NOGAL,CALLE,2,4,"[-70.56118510859586, -33.38552512642704]","POLYGON((-70.56118510859586 -33.38552512642704, -70.56101959814676 -33.38550349005891, -70.56106924881419 -33.38523619167869, -70.56123475876339 -33.38525782799587, -70.56118510859586 -33.38552512642704))"
151600243300004,13132041001045,306610,V1313210062,VITACURA,AVENIDA,4,4,"[-70.56097583805497, -33.38586396840747]","POLYGON((-70.56097583805497 -33.38586396840747, -70.56114393137781 -33.3858797103094, -70.56110815520168 -33.38614856448695, -70.56094006136364 -33.38613282255207, -70.56097583805497 -33.38586396840747))"
151600243300005,13132041001045,306610,V1313210062,VITACURA,AVENIDA,2,4,"[-70.56081224760582, -33.38584753834301]","POLYGON((-70.56081224760582 -33.38584753834301, -70.56097593264005 -33.385863245738584, -70.56093928475713 -33.3861320172897, -70.56077559922157 -33.386116309860874, -70.56081224760582 -33.38584753834301))"
151600243300005,13132041001045,307255,V1313210233,EL NOGAL,CALLE,4,4,"[-70.56101958364125, -33.385502678577474]","POLYGON((-70.56101958364125 -33.385502678577474, -70.56086055096623 -33.38548258383202, -70.5609085796517 -33.38521507694755, -70.5610676118454 -33.38523517164613, -70.56101958364125 -33.385502678577474))"
151600243300006,13132041001045,306610,V1313210062,VITACURA,AVENIDA,3,4,"[-70.56066471664403, -33.38583343125379]","POLYGON((-70.56066471664403 -33.38583343125379, -70.56081224760582 -33.38584753834301, -70.56077572784599 -33.38611632218196, -70.56062819643229 -33.38610221506294, -70.56066471664403 -33.38583343125379))"
151600243300007,13132041001045,306610,V1313210062,VITACURA,AVENIDA,2,4,"[-70.56049661058061, -33.385816967380315]","POLYGON((-70.56049661058061 -33.385816967380315, -70.56066470214164 -33.385832619772266, -70.5606291265754 -33.38610149272703, -70.5604610344991 -33.38608584030238, -70.56049661058061 -33.385816967380315))"
151600243300008,13132041001045,306610,V1313210062,VITACURA,AVENIDA,4,8,"[-70.56015868056944, -33.38578415073063]","POLYGON((-70.56015868056944 -33.38578415073063, -70.56049659769103 -33.38581624606334, -70.56046032007485 -33.38608505300712, -70.560122401918 -33.38605295760679, -70.56015868056944 -33.38578415073063))"
151600243300008,13132041001045,308198,V1313210439,PARTENON,CALLE,8,8,"[-70.56029897671004, -33.385333175729635]","POLYGON((-70.56029897671004 -33.385333175729635, -70.5602722485084 -33.38533540569784, -70.56024033585693 -33.38506620937107, -70.56026706397756 -33.38506397941203, -70.56029897671004 -33.385333175729635))"
151600243300009,13132041001045,308197,V1313210439,PARTENON,CALLE,5,6,"[-70.55996912676508, -33.385295206573055]","POLYGON((-70.55996912676508 -33.385295206573055, -70.55991545173569 -33.38572074240077, -70.55959477037369 -33.38569227503473, -70.5596484469601 -33.38526673929899, -70.55996912676508 -33.385295206573055))"
151600243300009,13132041001045,308198,V1313210439,PARTENON,CALLE,6,6,"[-70.5602722485084, -33.38533540569784]","POLYGON((-70.5602722485084 -33.38533540569784, -70.55996912676508 -33.385295206573055, -70.56001947862842 -33.38502800043201, -70.56032259945702 -33.3850681994617, -70.5602722485084 -33.38533540569784))"
151600243300024,13132041001045,307255,V1313210233,EL NOGAL,CALLE,2,6,"[-70.56082572283405, -33.38545867200645]","POLYGON((-70.56082572283405 -33.38545867200645, -70.56082562107669 -33.38541087529789, -70.56114809110187 -33.38541039172329, -70.56114819303576 -33.385458188426455, -70.56082572283405 -33.38545867200645))"
151600243300024,13132041001045,307255,V1313210233,EL NOGAL,CALLE,3,6,"[-70.56086053646223, -33.38548177235053]","POLYGON((-70.56086053646223 -33.38548177235053, -70.56082572283405 -33.38545867200645, -70.56102577070585 -33.38524649530989, -70.5610605842977 -33.385269595599524, -70.56086053646223 -33.38548177235053))"
151600243300144,13132041001045,306546,V1313210062,VITACURA,AVENIDA,2,4,"[-70.55991283822593, -33.38576099771922]","POLYGON((-70.55991283822593 -33.38576099771922, -70.56015866607179 -33.385783339248896, -70.56012393467648 -33.38605228991299, -70.55987810607652 -33.38602994833718, -70.55991283822593 -33.38576099771922))"
151600243300144,13132041001045,306610,V1313210062,VITACURA,AVENIDA,2,4,"[-70.55991283822593, -33.38576099771922]","POLYGON((-70.55991283822593 -33.38576099771922, -70.56015866607179 -33.385783339248896, -70.56012393467648 -33.38605228991299, -70.55987810607652 -33.38602994833718, -70.55991283822593 -33.38576099771922))"
151600243300144,13132041001045,308360,V1313210488,SAN FELIX,CALLE,2,4,"[-70.55991283822593, -33.38576099771922]","POLYGON((-70.55991283822593 -33.38576099771922, -70.56015866607179 -33.385783339248896, -70.56012393467648 -33.38605228991299, -70.55987810607652 -33.38602994833718, -70.55991283822593 -33.38576099771922))"
151600243300144,13132041001045,308197,V1313210439,PARTENON,CALLE,3,4,"[-70.55991459190743, -33.38572075320989]","POLYGON((-70.55991459190743 -33.38572075320989, -70.55991283822593 -33.38576099771922, -70.55959058154576 -33.38575111461668, -70.55959233537598 -33.38571087010752, -70.55991459190743 -33.38572075320989))"
151600243500004,13132041001046,306582,V1313210062,VITACURA,AVENIDA,1,4,"[-70.56170006370249, -33.38593493980094]","POLYGON((-70.56170006370249 -33.38593493980094, -70.56198079125481 -33.38596107714758, -70.56194522049671 -33.38622995043019, -70.56166449208379 -33.386203813028985, -70.56170006370249 -33.38593493980094))"
151600243500004,13132041001046,307257,V1313210233,EL NOGAL,CALLE,2,4,"[-70.5617287346238, -33.38574077168299]","POLYGON((-70.5617287346238 -33.38574077168299, -70.56170006370249 -33.38593493980094, -70.56138003740135 -33.38590168282265, -70.5614087090296 -33.38570751475728, -70.5617287346238 -33.38574077168299))"
151600243500005,13132041001046,307257,V1313210233,EL NOGAL,CALLE,3,4,"[-70.5617518537777, -33.38558482162831]","POLYGON((-70.5617518537777 -33.38558482162831, -70.56172959606398 -33.38574085102586, -70.56140940906138 -33.38570870604432, -70.5614316673439 -33.38555267668705, -70.5617518537777 -33.38558482162831))"
151600244100002,13132051002009,307376,V1313210262,GARCIA DE TORRES,CALLE,1,4,"[-70.56131113771796, -33.3865553458005]","POLYGON((-70.56131113771796 -33.3865553458005, -70.5613048519517 -33.38642023778459, -70.56162708080493 -33.38640968711829, -70.56163336706776 -33.3865447951036, -70.56131113771796 -33.3865553458005))"
151600244100005,13132051002009,307376,V1313210262,GARCIA DE TORRES,CALLE,2,4,"[-70.56131735201164, -33.386716518136495]","POLYGON((-70.56131735201164 -33.386716518136495, -70.56131113771796 -33.3865553458005, -70.56163344384555 -33.3865465997875, -70.56163965873232 -33.386707772090276, -70.56131735201164 -33.386716518136495))"
151600244100005,13132051002009,307277,V1313210241,ELENA PINTO,CALLE,3,4,"[-70.56106079424174, -33.38671352332163]","POLYGON((-70.56106079424174 -33.38671352332163, -70.56131735201164 -33.386716518136495, -70.56131286568503 -33.38698701609631, -70.56105630711957 -33.38698402129541, -70.56106079424174 -33.38671352332163))"
151600244100006,13132051002009,307277,V1313210241,ELENA PINTO,CALLE,2,4,"[-70.56092220939156, -33.38671283174662]","POLYGON((-70.56092220939156 -33.38671283174662, -70.56106079424174 -33.38671352332163, -70.56105887622849 -33.386984042700384, -70.5609202909487 -33.386983351135754, -70.56092220939156 -33.38671283174662))"
151600244100007,13132051002009,307277,V1313210241,ELENA PINTO,CALLE,1,4,"[-70.56077554744357, -33.386711339765164]","POLYGON((-70.56077554744357 -33.386711339765164, -70.5609221948863 -33.3867120202653, -70.56092041137514 -33.386982540304196, -70.56077376347781 -33.3869818598152, -70.56077554744357 -33.386711339765164))"
151600250300002,13132041002013,306545,V1313210062,VITACURA,AVENIDA,2,4,"[-70.54041048545776, -33.379578753467506]","POLYGON((-70.54041048545776 -33.379578753467506, -70.5408280738251 -33.37974149432291, -70.54069222995102 -33.37998684241749, -70.54027464062628 -33.37982410113747, -70.54041048545776 -33.379578753467506))"
151600250700002,13132041006012,306547,V1313210062,VITACURA,AVENIDA,4,4,"[-70.54608155214048, -33.38197966477687]","POLYGON((-70.54608155214048 -33.38197966477687, -70.54588840127477 -33.381908119249545, -70.54601864398452 -33.381660642059785, -70.54621179439292 -33.381732187399784, -70.54608155214048 -33.38197966477687))"
151600250700003,13132041006012,306547,V1313210062,VITACURA,AVENIDA,4,4,"[-70.54588838691181, -33.3819073077618]","POLYGON((-70.54588838691181 -33.3819073077618, -70.5456872401599 -33.381833426523194, -70.54581656494814 -33.38158561077068, -70.54601771122144 -33.381659491815746, -70.54588838691181 -33.3819073077618))"
151600250700003,13132041006012,306589,V1313210062,VITACURA,AVENIDA,4,4,"[-70.54588838691181, -33.3819073077618]","POLYGON((-70.54588838691181 -33.3819073077618, -70.5456872401599 -33.381833426523194, -70.54581656494814 -33.38158561077068, -70.54601771122144 -33.381659491815746, -70.54588838691181 -33.3819073077618))"
