codigo_predial,id_segmento_calle,codigo_calle,nombre_calle,tipo_calle
151600328300009,306918,V1313210158,CAMINO LA ARBOLEDA,CALLE
151600328300010,306918,V1313210158,CAMINO LA ARBOLEDA,CALLE
151600328300012,306918,V1313210158,CAMINO LA ARBOLEDA,CALLE
151600328300013,308646,V1313210527,VIA BLANCA,CALLE
151600328300013,306918,V1313210158,CAMINO LA ARBOLEDA,CALLE
151600328300014,308646,V1313210527,VIA BLANCA,CALLE
151600328300014,306918,V1313210158,CAMINO LA ARBOLEDA,CALLE
151600328300014,308645,V1313210527,VIA BLANCA,CALLE
151600328300015,308646,V1313210527,VIA BLANCA,CALLE
151600328300015,306918,V1313210158,CAMINO LA ARBOLEDA,CALLE
151600328300016,308646,V1313210527,VIA BLANCA,CALLE
151600328300016,306918,V1313210158,CAMINO LA ARBOLEDA,CALLE
151600328300017,308646,V1313210527,VIA BLANCA,CALLE
151600328300017,306895,V1313210150,CAMINO DEL CAZADOR,CALLE
151600328300017,308644,V1313210527,VIA BLANCA,CALLE
151600328300019,308649,V1313210527,VIA BLANCA,CALLE
151600328300019,306895,V1313210150,CAMINO DEL CAZADOR,CALLE
151600328300019,307962,V1313210373,LOS PARRONALES,CALLE
151600328300019,308644,V1313210527,VIA BLANCA,CALLE
151600328300020,306905,V1313210155,CAMINO EL CONDOR,CALLE
151600328300020,308417,V1313210503,SIN NOMBRE,CALLE
151600328300020,308651,V1313210527,VIA BLANCA,CALLE
151600328300020,308645,V1313210527,VIA BLANCA,CALLE
151600328300020,308648,V1313210527,VIA BLANCA,CALLE
151600328300021,306905,V1313210155,CAMINO EL CONDOR,CALLE
151600328300021,308645,V1313210527,VIA BLANCA,CALLE
151600328300021,308648,V1313210527,VIA BLANCA,CALLE
151600328300022,306905,V1313210155,CAMINO EL CONDOR,CALLE
151600328300022,308645,V1313210527,VIA BLANCA,CALLE
151600328300023,308645,V1313210527,VIA BLANCA,CALLE
151600328300024,306905,V1313210155,CAMINO EL CONDOR,CALLE
151600328300025,306905,V1313210155,CAMINO EL CONDOR,CALLE
151600328300029,306905,V1313210155,CAMINO EL CONDOR,CALLE
151600328300030,306905,V1313210155,CAMINO EL CONDOR,CALLE
151600328300031,306905,V1313210155,CAMINO EL CONDOR,CALLE
151600328300032,306905,V1313210155,CAMINO EL CONDOR,CALLE
151600328300032,306906,V1313210155,CAMINO EL CONDOR,CALLE
151600328300032,308472,V1313210503,SIN NOMBRE,CALLE
151600328300033,306905,V1313210155,CAMINO EL CONDOR,CALLE
151600328300033,306906,V1313210155,CAMINO EL CONDOR,CALLE
151600328300033,308035,V1313210394,MARTIN PESCADOR,CALLE
151600328300033,308472,V1313210503,SIN NOMBRE,CALLE
151600328300034,306905,V1313210155,CAMINO EL CONDOR,CALLE
151600328300035,306905,V1313210155,CAMINO EL CONDOR,CALLE
151600328300036,306905,V1313210155,CAMINO EL CONDOR,CALLE
151600328300037,306905,V1313210155,CAMINO EL CONDOR,CALLE
151600328300039,306905,V1313210155,CAMINO EL CONDOR,CALLE
151600328300039,308035,V1313210394,MARTIN PESCADOR,CALLE
151600328300040,306905,V1313210155,CAMINO EL CONDOR,CALLE
151600328300040,306906,V1313210155,CAMINO EL CONDOR,CALLE
151600328300040,308035,V1313210394,MARTIN PESCADOR,CALLE
151600328300040,308472,V1313210503,SIN NOMBRE,CALLE
151600328300041,306905,V1313210155,CAMINO EL CONDOR,CALLE
151600328300041,306904,V1313210155,CAMINO EL CONDOR,CALLE
151600328300041,306906,V1313210155,CAMINO EL CONDOR,CALLE
151600328300041,308035,V1313210394,MARTIN PESCADOR,CALLE
151600328300041,308507,V1313210503,SIN NOMBRE,CALLE
151600328300041,308472,V1313210503,SIN NOMBRE,CALLE
151600328300042,306904,V1313210155,CAMINO EL CONDOR,CALLE
151600328300042,306906,V1313210155,CAMINO EL CONDOR,CALLE
151600328300042,308507,V1313210503,SIN NOMBRE,CALLE
151600328300043,306904,V1313210155,CAMINO EL CONDOR,CALLE
151600328300044,306910,V1313210155,CAMINO EL CONDOR,CALLE
151600328300044,306911,V1313210155,CAMINO EL CONDOR,CALLE
151600328300044,306904,V1313210155,CAMINO EL CONDOR,CALLE
151600328300044,306898,V1313210151,CAMINO DEL COLIBRI,CALLE
151600328300044,306903,V1313210155,CAMINO EL CONDOR,CALLE
151600328300045,306910,V1313210155,CAMINO EL CONDOR,CALLE
151600328300045,306911,V1313210155,CAMINO EL CONDOR,CALLE
151600328300045,306903,V1313210155,CAMINO EL CONDOR,CALLE
151600328300047,306903,V1313210155,CAMINO EL CONDOR,CALLE
151600328300048,306903,V1313210155,CAMINO EL CONDOR,CALLE
151600328300049,306903,V1313210155,CAMINO EL CONDOR,CALLE
151600328300050,306903,V1313210155,CAMINO EL CONDOR,CALLE
151600328300051,308488,V1313210503,SIN NOMBRE,CALLE
151600328300051,306903,V1313210155,CAMINO EL CONDOR,CALLE
151600328300052,306910,V1313210155,CAMINO EL CONDOR,CALLE
151600328300052,306911,V1313210155,CAMINO EL CONDOR,CALLE
151600328300052,308488,V1313210503,SIN NOMBRE,CALLE
151600328300052,306903,V1313210155,CAMINO EL CONDOR,CALLE
151600328300052,308403,V1313210503,SIN NOMBRE,CALLE
151600328300053,306910,V1313210155,CAMINO EL CONDOR,CALLE
151600328300053,308488,V1313210503,SIN NOMBRE,CALLE
151600328300053,308444,V1313210503,SIN NOMBRE,CALLE
151600328300053,308509,V1313210503,SIN NOMBRE,CALLE
151600328300053,306903,V1313210155,CAMINO EL CONDOR,CALLE
151600328300053,306912,V1313210155,CAMINO EL CONDOR,CALLE
151600328300053,308403,V1313210503,SIN NOMBRE,CALLE
151600328300054,306910,V1313210155,CAMINO EL CONDOR,CALLE
151600328300054,308488,V1313210503,SIN NOMBRE,CALLE
151600328300054,308444,V1313210503,SIN NOMBRE,CALLE
151600328300054,308509,V1313210503,SIN NOMBRE,CALLE
151600328300054,306912,V1313210155,CAMINO EL CONDOR,CALLE
151600328300054,308403,V1313210503,SIN NOMBRE,CALLE
151600328300055,306898,V1313210151,CAMINO DEL COLIBRI,CALLE
151600328300055,308509,V1313210503,SIN NOMBRE,CALLE
151600328300056,306910,V1313210155,CAMINO EL CONDOR,CALLE
151600328300056,306898,V1313210151,CAMINO DEL COLIBRI,CALLE
151600328300056,308509,V1313210503,SIN NOMBRE,CALLE
151600328300056,306912,V1313210155,CAMINO EL CONDOR,CALLE
151600328300056,308403,V1313210503,SIN NOMBRE,CALLE
151600328300057,306910,V1313210155,CAMINO EL CONDOR,CALLE
151600328300057,306911,V1313210155,CAMINO EL CONDOR,CALLE
151600328300057,308488,V1313210503,SIN NOMBRE,CALLE
151600328300057,306904,V1313210155,CAMINO EL CONDOR,CALLE
151600328300057,306898,V1313210151,CAMINO DEL COLIBRI,CALLE
151600328300057,306903,V1313210155,CAMINO EL CONDOR,CALLE
151600328300057,308403,V1313210503,SIN NOMBRE,CALLE
151600328300058,306911,V1313210155,CAMINO EL CONDOR,CALLE
151600328300058,306904,V1313210155,CAMINO EL CONDOR,CALLE
151600328300058,306898,V1313210151,CAMINO DEL COLIBRI,CALLE
151600328300058,308507,V1313210503,SIN NOMBRE,CALLE
151600328300059,306904,V1313210155,CAMINO EL CONDOR,CALLE
151600328300059,306906,V1313210155,CAMINO EL CONDOR,CALLE
151600328300059,308507,V1313210503,SIN NOMBRE,CALLE
151600328300060,306905,V1313210155,CAMINO EL CONDOR,CALLE
151600328300060,306904,V1313210155,CAMINO EL CONDOR,CALLE
151600328300060,306898,V1313210151,CAMINO DEL COLIBRI,CALLE
151600328300060,306906,V1313210155,CAMINO EL CONDOR,CALLE
151600328300060,308035,V1313210394,MARTIN PESCADOR,CALLE
151600328300060,308507,V1313210503,SIN NOMBRE,CALLE
151600328300060,308472,V1313210503,SIN NOMBRE,CALLE
151600328300063,306898,V1313210151,CAMINO DEL COLIBRI,CALLE
151600328300064,308488,V1313210503,SIN NOMBRE,CALLE
151600328300064,308444,V1313210503,SIN NOMBRE,CALLE
151600328300065,308488,V1313210503,SIN NOMBRE,CALLE
151600328300065,306900,V1313210152,CAMINO DEL FAISAN,CALLE
151600328300065,306903,V1313210155,CAMINO EL CONDOR,CALLE
151600328300065,306908,V1313210155,CAMINO EL CONDOR,CALLE
151600328300066,308488,V1313210503,SIN NOMBRE,CALLE
151600328300066,306900,V1313210152,CAMINO DEL FAISAN,CALLE
151600328300066,308465,V1313210503,SIN NOMBRE,CALLE
151600328300066,306903,V1313210155,CAMINO EL CONDOR,CALLE
151600328300066,306908,V1313210155,CAMINO EL CONDOR,CALLE
151600328300067,308488,V1313210503,SIN NOMBRE,CALLE
151600328300067,306900,V1313210152,CAMINO DEL FAISAN,CALLE
151600328300067,308465,V1313210503,SIN NOMBRE,CALLE
151600328300067,306903,V1313210155,CAMINO EL CONDOR,CALLE
151600328300067,306908,V1313210155,CAMINO EL CONDOR,CALLE
151600328300068,308465,V1313210503,SIN NOMBRE,CALLE
151600328300069,308465,V1313210503,SIN NOMBRE,CALLE
151600328300070,308465,V1313210503,SIN NOMBRE,CALLE
151600328300074,306893,V1313210149,CAMINO DE LA GOLONDRINA,CALLE
151600328300074,306894,V1313210149,CAMINO DE LA GOLONDRINA,CALLE
151600328300074,306924,V1313210160,CAMINO LA GOLONDRINA,CALLE
151600328300074,308888,V1313210582,DE LA GOLONDRINA,PASAJE
151600328300074,309165,V1313210673,SIN NOMBRE,PASAJE
151600328300074,308512,V1313210503,SIN NOMBRE,CALLE
151600328300074,308532,V1313210503,SIN NOMBRE,CALLE
151600328300074,306923,V1313210160,CAMINO LA GOLONDRINA,CALLE
151600328300074,308468,V1313210503,SIN NOMBRE,CALLE
151600328300078,306909,V1313210155,CAMINO EL CONDOR,CALLE
151600328300078,306892,V1313210148,CAMINO CANTO DEL AGUA,CALLE
151600328300078,306908,V1313210155,CAMINO EL CONDOR,CALLE
151600328300079,306900,V1313210152,CAMINO DEL FAISAN,CALLE
151600328300079,308465,V1313210503,SIN NOMBRE,CALLE
151600328300079,306903,V1313210155,CAMINO EL CONDOR,CALLE
151600328300079,306908,V1313210155,CAMINO EL CONDOR,CALLE
151600328300080,306893,V1313210149,CAMINO DE LA GOLONDRINA,CALLE
151600328300080,306894,V1313210149,CAMINO DE LA GOLONDRINA,CALLE
151600328300080,306907,V1313210155,CAMINO EL CONDOR,CALLE
151600328300080,308888,V1313210582,DE LA GOLONDRINA,PASAJE
151600328300080,306909,V1313210155,CAMINO EL CONDOR,CALLE
151600328300080,309165,V1313210673,SIN NOMBRE,PASAJE
151600328300080,306923,V1313210160,CAMINO LA GOLONDRINA,CALLE
151600328300081,306907,V1313210155,CAMINO EL CONDOR,CALLE
151600328300081,306924,V1313210160,CAMINO LA GOLONDRINA,CALLE
151600328300081,308888,V1313210582,DE LA GOLONDRINA,PASAJE
151600328300081,306923,V1313210160,CAMINO LA GOLONDRINA,CALLE
151600328300081,308468,V1313210503,SIN NOMBRE,CALLE
151600328300083,306907,V1313210155,CAMINO EL CONDOR,CALLE
151600328300085,306894,V1313210149,CAMINO DE LA GOLONDRINA,CALLE
151600328300085,306907,V1313210155,CAMINO EL CONDOR,CALLE
151600328300085,306909,V1313210155,CAMINO EL CONDOR,CALLE
151600328300085,308660,V1313210530,VIA ESCARLATA,CALLE
151600328300086,306909,V1313210155,CAMINO EL CONDOR,CALLE
151600328300087,308660,V1313210530,VIA ESCARLATA,CALLE
151600328300087,306903,V1313210155,CAMINO EL CONDOR,CALLE
151600328300088,308660,V1313210530,VIA ESCARLATA,CALLE
151600328300088,308664,V1313210530,VIA ESCARLATA,CALLE
151600328300088,306903,V1313210155,CAMINO EL CONDOR,CALLE
151600328300089,306903,V1313210155,CAMINO EL CONDOR,CALLE
151600328300090,306903,V1313210155,CAMINO EL CONDOR,CALLE
151600328300091,306909,V1313210155,CAMINO EL CONDOR,CALLE
151600328300091,306892,V1313210148,CAMINO CANTO DEL AGUA,CALLE
151600328300091,306903,V1313210155,CAMINO EL CONDOR,CALLE
151600328300091,306908,V1313210155,CAMINO EL CONDOR,CALLE
151600328300092,306900,V1313210152,CAMINO DEL FAISAN,CALLE
151600328300092,306909,V1313210155,CAMINO EL CONDOR,CALLE
151600328300092,306892,V1313210148,CAMINO CANTO DEL AGUA,CALLE
151600328300092,306903,V1313210155,CAMINO EL CONDOR,CALLE
151600328300092,306908,V1313210155,CAMINO EL CONDOR,CALLE
151600328300093,306903,V1313210155,CAMINO EL CONDOR,CALLE
151600328300094,306898,V1313210151,CAMINO DEL COLIBRI,CALLE
151600328300096,306898,V1313210151,CAMINO DEL COLIBRI,CALLE
151600328300097,306898,V1313210151,CAMINO DEL COLIBRI,CALLE
151600328300098,306898,V1313210151,CAMINO DEL COLIBRI,CALLE
151600328300099,306896,V1313210151,CAMINO DEL COLIBRI,CALLE
151600328300099,306898,V1313210151,CAMINO DEL COLIBRI,CALLE
151600328300099,306897,V1313210151,CAMINO DEL COLIBRI,CALLE
151600328300100,306896,V1313210151,CAMINO DEL COLIBRI,CALLE
151600328300100,306897,V1313210151,CAMINO DEL COLIBRI,CALLE
151600328300101,306896,V1313210151,CAMINO DEL COLIBRI,CALLE
151600328300101,306897,V1313210151,CAMINO DEL COLIBRI,CALLE
151600328300102,306896,V1313210151,CAMINO DEL COLIBRI,CALLE
151600328300102,306898,V1313210151,CAMINO DEL COLIBRI,CALLE
151600328300102,306897,V1313210151,CAMINO DEL COLIBRI,CALLE
151600328300104,306898,V1313210151,CAMINO DEL COLIBRI,CALLE
151600328300105,306898,V1313210151,CAMINO DEL COLIBRI,CALLE
151600328300105,308509,V1313210503,SIN NOMBRE,CALLE
151600328300106,306896,V1313210151,CAMINO DEL COLIBRI,CALLE
151600328300106,306897,V1313210151,CAMINO DEL COLIBRI,CALLE
151600328300118,306896,V1313210151,CAMINO DEL COLIBRI,CALLE
151600328300118,306897,V1313210151,CAMINO DEL COLIBRI,CALLE
151600328300124,308417,V1313210503,SIN NOMBRE,CALLE
151600328300124,308420,V1313210503,SIN NOMBRE,CALLE
151600328300295,306898,V1313210151,CAMINO DEL COLIBRI,CALLE
151600328300295,308509,V1313210503,SIN NOMBRE,CALLE
151600328300524,306893,V1313210149,CAMINO DE LA GOLONDRINA,CALLE
151600328300524,306894,V1313210149,CAMINO DE LA GOLONDRINA,CALLE
151600328300524,306907,V1313210155,CAMINO EL CONDOR,CALLE
151600328300524,306909,V1313210155,CAMINO EL CONDOR,CALLE
151600328300524,309165,V1313210673,SIN NOMBRE,PASAJE
151600328300525,306909,V1313210155,CAMINO EL CONDOR,CALLE
151600328300525,309165,V1313210673,SIN NOMBRE,PASAJE
151600328300525,306892,V1313210148,CAMINO CANTO DEL AGUA,CALLE
151600328300525,306908,V1313210155,CAMINO EL CONDOR,CALLE
151600328300526,305737,V1313210013,AVENIDA LUIS PASTEUR,AVENIDA
151600328300526,305736,V1313210013,AVENIDA LUIS PASTEUR,AVENIDA
151600328300526,307649,V1313210322,LA VENDIMIA ALTA,CALLE
151600328300526,309048,V1313210633,LUIS PASTEUR,PASAJE
151600328300526,309049,V1313210633,LUIS PASTEUR,PASAJE
151600328300526,309051,V1313210633,LUIS PASTEUR,PASAJE
151600328300526,309053,V1313210633,LUIS PASTEUR,PASAJE
151600328300526,307650,V1313210322,LA VENDIMIA ALTA,CALLE
151600328300526,307652,V1313210323,LA VENDIMIA BAJA,CALLE
151600328300526,308456,V1313210503,SIN NOMBRE,CALLE
151600328300526,309047,V1313210633,LUIS PASTEUR,PASAJE
151600328390125,305737,V1313210013,AVENIDA LUIS PASTEUR,AVENIDA
151600328390125,305736,V1313210013,AVENIDA LUIS PASTEUR,AVENIDA
151600328390125,309048,V1313210633,LUIS PASTEUR,PASAJE
151600328390125,309049,V1313210633,LUIS PASTEUR,PASAJE
151600328390125,309051,V1313210633,LUIS PASTEUR,PASAJE
151600328390125,306116,V1313210046,LUIS PASTEUR,AVENIDA
151600328390125,309053,V1313210633,LUIS PASTEUR,PASAJE
151600328390125,307650,V1313210322,LA VENDIMIA ALTA,CALLE
151600328390125,308195,V1313210438,PARQUE SANTA MARIA DE MANQUEHUE,CALLE
151600328390125,308420,V1313210503,SIN NOMBRE,CALLE
151600328390125,309047,V1313210633,LUIS PASTEUR,PASAJE
151600328390296,309049,V1313210633,LUIS PASTEUR,PASAJE
151600328390296,309051,V1313210633,LUIS PASTEUR,PASAJE
151600328390296,309053,V1313210633,LUIS PASTEUR,PASAJE
151600328390296,308456,V1313210503,SIN NOMBRE,CALLE
151600328390296,309047,V1313210633,LUIS PASTEUR,PASAJE
151600328390412,309053,V1313210633,LUIS PASTEUR,PASAJE
151600328390412,308456,V1313210503,SIN NOMBRE,CALLE
151600328390527,307647,V1313210322,LA VENDIMIA ALTA,CALLE
151600328390527,307649,V1313210322,LA VENDIMIA ALTA,CALLE
151600328390527,307651,V1313210323,LA VENDIMIA BAJA,CALLE
151600328390527,307648,V1313210322,LA VENDIMIA ALTA,CALLE
151600328390527,307812,V1313210347,LICAN RAY,CALLE
151600328390527,306897,V1313210151,CAMINO DEL COLIBRI,CALLE
151600328390527,307650,V1313210322,LA VENDIMIA ALTA,CALLE
151600328390527,307652,V1313210323,LA VENDIMIA BAJA,CALLE
151600328390527,308456,V1313210503,SIN NOMBRE,CALLE
151600328500001,306661,V1313210072,ALMAHUE,CALLE
151600328500002,306661,V1313210072,ALMAHUE,CALLE
151600328500003,306661,V1313210072,ALMAHUE,CALLE
151600328500004,306661,V1313210072,ALMAHUE,CALLE
151600328500005,306661,V1313210072,ALMAHUE,CALLE
151600328500006,306661,V1313210072,ALMAHUE,CALLE
151600328500007,306661,V1313210072,ALMAHUE,CALLE
151600328500008,306661,V1313210072,ALMAHUE,CALLE
151600328500009,306661,V1313210072,ALMAHUE,CALLE
151600328500010,306661,V1313210072,ALMAHUE,CALLE
151600328500011,306661,V1313210072,ALMAHUE,CALLE
151600328700001,307644,V1313210321,LA VENDIMIA,CALLE
151600328700002,307644,V1313210321,LA VENDIMIA,CALLE
151600328700003,307644,V1313210321,LA VENDIMIA,CALLE
151600328700004,307644,V1313210321,LA VENDIMIA,CALLE
151600328700005,307644,V1313210321,LA VENDIMIA,CALLE
151600328700006,307646,V1313210321,LA VENDIMIA,CALLE
151600328700006,307644,V1313210321,LA VENDIMIA,CALLE
151600328700007,307646,V1313210321,LA VENDIMIA,CALLE
151600328700007,307644,V1313210321,LA VENDIMIA,CALLE
151600328700008,307646,V1313210321,LA VENDIMIA,CALLE
151600328700008,307644,V1313210321,LA VENDIMIA,CALLE
151600328700009,307646,V1313210321,LA VENDIMIA,CALLE
151600328700010,307646,V1313210321,LA VENDIMIA,CALLE
151600328700012,307596,V1313210311,LA CUMBRE,CALLE
151600328700012,307593,V1313210311,LA CUMBRE,CALLE
151600328700012,307601,V1313210311,LA CUMBRE,CALLE
151600328700012,307646,V1313210321,LA VENDIMIA,CALLE
151600328700013,307596,V1313210311,LA CUMBRE,CALLE
151600328700013,307593,V1313210311,LA CUMBRE,CALLE
151600328700013,307595,V1313210311,LA CUMBRE,CALLE
151600328700013,307601,V1313210311,LA CUMBRE,CALLE
151600328700013,308386,V1313210497,SENDERO DEL MIRADOR,CALLE
151600328700014,306901,V1313210153,CAMINO DEL MINERO,CALLE
151600328700014,307595,V1313210311,LA CUMBRE,CALLE
151600328700014,307598,V1313210311,LA CUMBRE,CALLE
151600328700014,307601,V1313210311,LA CUMBRE,CALLE
151600328700014,308386,V1313210497,SENDERO DEL MIRADOR,CALLE
151600328700015,306901,V1313210153,CAMINO DEL MINERO,CALLE
151600328700016,306901,V1313210153,CAMINO DEL MINERO,CALLE
151600328700017,306901,V1313210153,CAMINO DEL MINERO,CALLE
151600328700018,306901,V1313210153,CAMINO DEL MINERO,CALLE
151600328700019,306901,V1313210153,CAMINO DEL MINERO,CALLE
151600328700020,306901,V1313210153,CAMINO DEL MINERO,CALLE
151600328700021,306901,V1313210153,CAMINO DEL MINERO,CALLE
151600328700022,306901,V1313210153,CAMINO DEL MINERO,CALLE
151600328700024,307644,V1313210321,LA VENDIMIA,CALLE
151600328700025,307644,V1313210321,LA VENDIMIA,CALLE
151600328700026,306901,V1313210153,CAMINO DEL MINERO,CALLE
151600328700027,306901,V1313210153,CAMINO DEL MINERO,CALLE
151600328700028,306901,V1313210153,CAMINO DEL MINERO,CALLE
151600328700029,307644,V1313210321,LA VENDIMIA,CALLE
151600328700034,307644,V1313210321,LA VENDIMIA,CALLE
151600328700043,307644,V1313210321,LA VENDIMIA,CALLE
151600328790038,309141,V1313210672,SENDERO DEL LENADOR,PASAJE
151600328790039,309161,V1313210673,SIN NOMBRE,PASAJE
151600328790039,309141,V1313210672,SENDERO DEL LENADOR,PASAJE
151600328790044,309141,V1313210672,SENDERO DEL LENADOR,PASAJE
151600328900001,306901,V1313210153,CAMINO DEL MINERO,CALLE
151600328900002,306901,V1313210153,CAMINO DEL MINERO,CALLE
151600328900003,306901,V1313210153,CAMINO DEL MINERO,CALLE
151600328900004,306901,V1313210153,CAMINO DEL MINERO,CALLE
151600328900005,306901,V1313210153,CAMINO DEL MINERO,CALLE
151600328900006,306901,V1313210153,CAMINO DEL MINERO,CALLE
151600328900006,307595,V1313210311,LA CUMBRE,CALLE
151600328900006,307598,V1313210311,LA CUMBRE,CALLE
151600328900007,306891,V1313210147,CAMINO AGUA DEL PADRE,CALLE
151600328900007,306901,V1313210153,CAMINO DEL MINERO,CALLE
151600328900007,307598,V1313210311,LA CUMBRE,CALLE
151600328900008,306891,V1313210147,CAMINO AGUA DEL PADRE,CALLE
151600328900008,306901,V1313210153,CAMINO DEL MINERO,CALLE
151600328900008,307598,V1313210311,LA CUMBRE,CALLE
151600328900008,307592,V1313210311,LA CUMBRE,CALLE
151600328900009,306891,V1313210147,CAMINO AGUA DEL PADRE,CALLE
151600328900009,306901,V1313210153,CAMINO DEL MINERO,CALLE
151600328900009,307598,V1313210311,LA CUMBRE,CALLE
151600328900009,307591,V1313210311,LA CUMBRE,CALLE
151600328900009,307592,V1313210311,LA CUMBRE,CALLE
151600328900009,309141,V1313210672,SENDERO DEL LENADOR,PASAJE
151600328900010,306901,V1313210153,CAMINO DEL MINERO,CALLE
151600328900010,307591,V1313210311,LA CUMBRE,CALLE
151600328900010,307592,V1313210311,LA CUMBRE,CALLE
151600328900010,309141,V1313210672,SENDERO DEL LENADOR,PASAJE
151600328900011,306901,V1313210153,CAMINO DEL MINERO,CALLE
151600328900011,307591,V1313210311,LA CUMBRE,CALLE
151600328900011,307592,V1313210311,LA CUMBRE,CALLE
151600328900011,309141,V1313210672,SENDERO DEL LENADOR,PASAJE
151600328900012,306901,V1313210153,CAMINO DEL MINERO,CALLE
151600328900012,309141,V1313210672,SENDERO DEL LENADOR,PASAJE
151600328900013,309141,V1313210672,SENDERO DEL LENADOR,PASAJE
151600328900014,306901,V1313210153,CAMINO DEL MINERO,CALLE
151600328900015,306901,V1313210153,CAMINO DEL MINERO,CALLE
151600329100001,309161,V1313210673,SIN NOMBRE,PASAJE
151600329100001,307599,V1313210311,LA CUMBRE,CALLE
151600329100001,307591,V1313210311,LA CUMBRE,CALLE
151600329100001,307592,V1313210311,LA CUMBRE,CALLE
151600329100001,309141,V1313210672,SENDERO DEL LENADOR,PASAJE
151600329100002,309161,V1313210673,SIN NOMBRE,PASAJE
151600329100002,307599,V1313210311,LA CUMBRE,CALLE
151600329100002,307591,V1313210311,LA CUMBRE,CALLE
151600329100002,309141,V1313210672,SENDERO DEL LENADOR,PASAJE
151600329100003,309161,V1313210673,SIN NOMBRE,PASAJE
151600329100003,307599,V1313210311,LA CUMBRE,CALLE
151600329100003,307591,V1313210311,LA CUMBRE,CALLE
151600329100004,309161,V1313210673,SIN NOMBRE,PASAJE
151600329100004,307599,V1313210311,LA CUMBRE,CALLE
151600329100004,307591,V1313210311,LA CUMBRE,CALLE
151600329100005,307599,V1313210311,LA CUMBRE,CALLE
151600329100006,307599,V1313210311,LA CUMBRE,CALLE
151600329100007,307600,V1313210311,LA CUMBRE,CALLE
151600329100007,307599,V1313210311,LA CUMBRE,CALLE
151600329100007,307642,V1313210320,LA VEGA ALTA,CALLE
151600329100008,307600,V1313210311,LA CUMBRE,CALLE
151600329100008,307642,V1313210320,LA VEGA ALTA,CALLE
151600329100009,307597,V1313210311,LA CUMBRE,CALLE
151600329100009,307600,V1313210311,LA CUMBRE,CALLE
151600329100009,308671,V1313210533,VIA MORADA,CALLE
151600329100009,307594,V1313210311,LA CUMBRE,CALLE
151600329100009,309145,V1313210673,SIN NOMBRE,PASAJE
151600329100009,308669,V1313210533,VIA MORADA,CALLE
151600329100009,308672,V1313210533,VIA MORADA,CALLE
151600329100010,308671,V1313210533,VIA MORADA,CALLE
151600329100010,308672,V1313210533,VIA MORADA,CALLE
151600329100010,309160,V1313210673,SIN NOMBRE,PASAJE
151600329100011,307600,V1313210311,LA CUMBRE,CALLE
151600329100011,307642,V1313210320,LA VEGA ALTA,CALLE
151600329100011,308672,V1313210533,VIA MORADA,CALLE
151600329300001,306891,V1313210147,CAMINO AGUA DEL PADRE,CALLE
151600329300001,307598,V1313210311,LA CUMBRE,CALLE
151600329300001,309161,V1313210673,SIN NOMBRE,PASAJE
151600329300001,307599,V1313210311,LA CUMBRE,CALLE
151600329300001,307591,V1313210311,LA CUMBRE,CALLE
151600329300001,307592,V1313210311,LA CUMBRE,CALLE
151600329300001,309141,V1313210672,SENDERO DEL LENADOR,PASAJE
151600329300002,306891,V1313210147,CAMINO AGUA DEL PADRE,CALLE
151600329300002,307598,V1313210311,LA CUMBRE,CALLE
151600329300002,307591,V1313210311,LA CUMBRE,CALLE
151600329300002,307592,V1313210311,LA CUMBRE,CALLE
151600329300002,309141,V1313210672,SENDERO DEL LENADOR,PASAJE
151600329300003,306891,V1313210147,CAMINO AGUA DEL PADRE,CALLE
151600329300004,306891,V1313210147,CAMINO AGUA DEL PADRE,CALLE
151600329300005,306891,V1313210147,CAMINO AGUA DEL PADRE,CALLE
151600329300006,306891,V1313210147,CAMINO AGUA DEL PADRE,CALLE
151600329300007,306891,V1313210147,CAMINO AGUA DEL PADRE,CALLE
151600329300008,306891,V1313210147,CAMINO AGUA DEL PADRE,CALLE
151600329300009,307599,V1313210311,LA CUMBRE,CALLE
151600329300009,307591,V1313210311,LA CUMBRE,CALLE
151600329300010,307599,V1313210311,LA CUMBRE,CALLE
151600329300011,307600,V1313210311,LA CUMBRE,CALLE
151600329300011,307599,V1313210311,LA CUMBRE,CALLE
151600329300011,307642,V1313210320,LA VEGA ALTA,CALLE
151600329300012,307600,V1313210311,LA CUMBRE,CALLE
151600329300012,307599,V1313210311,LA CUMBRE,CALLE
151600329300012,307642,V1313210320,LA VEGA ALTA,CALLE
151600329300013,307600,V1313210311,LA CUMBRE,CALLE
151600329300013,307642,V1313210320,LA VEGA ALTA,CALLE
151600329300014,307642,V1313210320,LA VEGA ALTA,CALLE
151600329300015,307642,V1313210320,LA VEGA ALTA,CALLE
151600329300016,306891,V1313210147,CAMINO AGUA DEL PADRE,CALLE
151600329300017,306891,V1313210147,CAMINO AGUA DEL PADRE,CALLE
151600329300018,306891,V1313210147,CAMINO AGUA DEL PADRE,CALLE
151600329300019,306891,V1313210147,CAMINO AGUA DEL PADRE,CALLE
151600329300019,307642,V1313210320,LA VEGA ALTA,CALLE
151600329300020,308674,V1313210533,VIA MORADA,CALLE
151600329300020,306902,V1313210154,CAMINO DEL PASTOR,CALLE
151600329300020,307642,V1313210320,LA VEGA ALTA,CALLE
151600329300020,306913,V1313210156,CAMINO EL PEUMAL,CALLE
151600329300021,307597,V1313210311,LA CUMBRE,CALLE
151600329300021,308674,V1313210533,VIA MORADA,CALLE
